,Sex,Alcohol Drinking,Lifetime Average of Cigarette Smoking Frequency,Lifetime Cigarette Smoking Duration,Education,Race,Family History of Head and Neck Cancer,Current Age,5-year Oral Cavity Cancer risk (%),10-year Oral Cavity Cancer risk (%),15-year Oral Cavity Cancer risk (%),20-year Oral Cavity Cancer risk (%),25-year Oral Cavity Cancer risk (%),30-year Oral Cavity Cancer risk (%),5-year Oropharyngeal Cancer risk (%),10-year Oropharyngeal Cancer risk (%),15-year Oropharyngeal Cancer risk (%),20-year Oropharyngeal Cancer risk (%),25-year Oropharyngeal Cancer risk (%),30-year Oropharyngeal Cancer risk (%),5-year Hypopharyngeal Cancer risk (%),10-year Hypopharyngeal Cancer risk (%),15-year Hypopharyngeal Cancer risk (%),20-year Hypopharyngeal Cancer risk (%),25-year Hypopharyngeal Cancer risk (%),30-year Hypopharyngeal Cancer risk (%),5-year Laryngeal Cancer risk (%),10-year Laryngeal Cancer risk (%),15-year Laryngeal Cancer risk (%),20-year Laryngeal Cancer risk (%),25-year Laryngeal Cancer risk (%),30-year Laryngeal Cancer risk (%),5-year Head and Neck Cancer risk (%),10-year Head and Neck Cancer risk (%),15-year Head and Neck Cancer risk (%),20-year Head and Neck Cancer risk (%),25-year Head and Neck Cancer risk (%),30-year Head and Neck Cancer risk (%)
2434,female,1-<3 drinks/day,>20 cigarettes/day,<=20 years,< high school,other,no,45-49,0.06353213444,0.144683716,0.2638959569,0.4153809202,0.5870599782,0.7705738635,0.009748029905,0.02107053933,0.03839028697,0.05723564497,0.07719203367,0.09364209416,0.0007126103364,0.007032175622,0.01832048676,0.03309797105,0.05159470037,0.06669681919,0.03389237456,0.06743715576,0.1176140313,0.1859186543,0.2636632049,0.328438024,0.1078851492414,0.240223586712,0.43822076193000004,0.6916331905199999,0.9795099171399999,1.25935080085
2435,female,1-<3 drinks/day,>20 cigarettes/day,<=20 years,< high school,other,yes,45-49,0.0758519888,0.1727262937,0.3150065827,0.4957534623,0.700522527,0.9193148958,0.009748029905,0.02107053933,0.03839028697,0.05723564497,0.07719203367,0.09364209416,0.00195438046,0.0192851195,0.05023718566,0.09074654516,0.1414348241,0.1828058094,0.06109031891,0.1215375021,0.2119239164,0.3349020306,0.4747834085,0.591247841,0.14864471807500002,0.33461945463,0.61555797173,0.97863768303,1.3939327932699999,1.7870106403600001
2436,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,> high school,non-Hispanic White,no,45-49,0.03969263309,0.09040726058,0.1649365233,0.2596938297,0.367156827,0.482121956,0.01450917503,0.03136094863,0.05713674292,0.08518020691,0.1148735156,0.1393466837,0.000984401058,0.009714139346,0.02530707345,0.04571863454,0.07126561157,0.0921224567,0.01569404688,0.0312299932,0.05447436174,0.0861271974,0.122170535,0.1522149558,0.070880256058,0.162712341756,0.30185470141,0.4767198685499999,0.67546648917,0.8658060522
2437,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,> high school,non-Hispanic White,yes,45-49,0.04739074383,0.107935729,0.1969002738,0.3099908067,0.4382168164,0.5753581909,0.01450917503,0.03136094863,0.05713674292,0.08518020691,0.1148735156,0.1393466837,0.002699777871,0.02663953427,0.06939097431,0.1253349039,0.1953222847,0.2524326899,0.0282902774,0.05629199936,0.09818047955,0.1552082993,0.2201264134,0.2742223337,0.092889974131,0.22222821126000003,0.42160847058000006,0.67571421681,0.9685390301000001,1.2413598982
2438,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,> high school,other,no,45-49,0.03969263309,0.09040726058,0.1649365233,0.2596938297,0.367156827,0.482121956,0.01450917503,0.03136094863,0.05713674292,0.08518020691,0.1148735156,0.1393466837,0.001148408752,0.0113324949,0.02952278159,0.05333357941,0.08313372967,0.1074617702,0.01569404688,0.0312299932,0.05447436174,0.0861271974,0.122170535,0.1522149558,0.071044263752,0.16433069731,0.30607040955,0.48433481341999995,0.68733460727,0.8811453657
2439,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,> high school,other,yes,45-49,0.04739074383,0.107935729,0.1969002738,0.3099908067,0.4382168164,0.5753581909,0.01450917503,0.03136094863,0.05713674292,0.08518020691,0.1148735156,0.1393466837,0.00314957411,0.03107717976,0.08094721296,0.1462006743,0.2278248474,0.2944224024,0.0282902774,0.05629199936,0.09818047955,0.1552082993,0.2201264134,0.2742223337,0.09333977036999999,0.22666585675,0.43316470923000006,0.69657998721,1.0010415928,1.2833496107
2440,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,high school,non-Hispanic White,no,45-49,0.05737317032,0.1306629373,0.238336989,0.3751794946,0.5302916825,0.6961317256,0.01534373127,0.0331646405,0.06042242886,0.09007775043,0.1214771034,0.1473558265,0.001119718635,0.01104939521,0.02878533401,0.05200152829,0.08105772874,0.1047786238,0.03391949468,0.06749110868,0.1177081037,0.1860673057,0.2638739267,0.3287004164,0.107756114905,0.24236808169000001,0.44525285557,0.70332607902,0.9967004413399999,1.2769665923
2441,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,high school,non-Hispanic White,yes,45-49,0.06849911833,0.155990155,0.2845046338,0.447791519,0.6328192874,0.8305683463,0.01534373127,0.0331646405,0.06042242886,0.09007775043,0.1214771034,0.1473558265,0.003070890657,0.03030090956,0.07892576037,0.1425509196,0.222139936,0.2870784619,0.0611391957,0.1216347113,0.2120933401,0.3351695949,0.4751624362,0.5917195263,0.148052935957,0.34109041636000004,0.63594616313,1.0155897839299999,1.451598763,1.856722161
2442,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,high school,other,no,45-49,0.05737317032,0.1306629373,0.238336989,0.3751794946,0.5302916825,0.6961317256,0.01534373127,0.0331646405,0.06042242886,0.09007775043,0.1214771034,0.1473558265,0.00130627098,0.01289018705,0.03358035823,0.06066262657,0.09455573943,0.1222239121,0.03391949468,0.06749110868,0.1177081037,0.1860673057,0.2638739267,0.3287004164,0.10794266724999999,0.24420887353,0.45004787979,0.7119871772999999,1.01019845203,1.2944118806
2443,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,high school,other,yes,45-49,0.06849911833,0.155990155,0.2845046338,0.447791519,0.6328192874,0.8305683463,0.01534373127,0.0331646405,0.06042242886,0.09007775043,0.1214771034,0.1473558265,0.003582514995,0.0353483616,0.09206915022,0.1662803185,0.2590988962,0.3348206194,0.0611391957,0.1216347113,0.2120933401,0.3351695949,0.4751624362,0.5917195263,0.14856456029499998,0.34613786840000005,0.64908955298,1.03931918283,1.4885577232,1.9044643185
2444,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,< high school,non-Hispanic White,no,45-49,0.08292597782,0.1888261518,0.3443447877,0.5418770797,0.7656167838,1.004620881,0.01622628659,0.03507205128,0.06389699778,0.09525674249,0.1284600383,0.1558249052,0.001273637095,0.01256817678,0.03274157381,0.05914758296,0.09219465059,0.1191724184,0.07330230421,0.145823963,0.2542482953,0.4017346408,0.5694429755,0.7090322519,0.173728205715,0.38229034286,0.6952316545899999,1.0980160459500001,1.5557144481899998,1.9886504564999998
2445,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,< high school,non-Hispanic White,yes,45-49,0.09900472412,0.2254146475,0.4110037288,0.6466432021,0.9134222006,1.19824452,0.01622628659,0.03507205128,0.06389699778,0.09525674249,0.1284600383,0.1558249052,0.003493015893,0.03446542118,0.08977008382,0.1621297211,0.2526346591,0.3264708017,0.1321049235,0.262725337,0.4578635113,0.7230109846,1.024081209,1.274294339,0.250828950103,0.55767745696,1.0225343217,1.6270406502900001,2.3185981069999997,2.9548345659
2446,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,< high school,other,no,45-49,0.08292597782,0.1888261518,0.3443447877,0.5418770797,0.7656167838,1.004620881,0.01622628659,0.03507205128,0.06389699778,0.09525674249,0.1284600383,0.1558249052,0.001485833057,0.01466197361,0.03819549373,0.06899846047,0.1075461539,0.1390124088,0.07330230421,0.145823963,0.2542482953,0.4017346408,0.5694429755,0.7090322519,0.17394040167699998,0.38438413969,0.70068557451,1.10786692346,1.5710659515,2.0084904469
2447,female,1-<3 drinks/day,<=20 cigarettes/day,>20 years,< high school,other,yes,45-49,0.09900472412,0.2254146475,0.4110037288,0.6466432021,0.9134222006,1.19824452,0.01622628659,0.03507205128,0.06389699778,0.09525674249,0.1284600383,0.1558249052,0.004074966774,0.04020644551,0.1047183878,0.1891150299,0.294659234,0.3807504113,0.1321049235,0.262725337,0.4578635113,0.7230109846,1.024081209,1.274294339,0.251410900984,0.56341848129,1.03748262568,1.6540259590900002,2.3606226819,3.0091141755
2448,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,> high school,non-Hispanic White,no,45-49,0.05181111614,0.1180000505,0.2152507432,0.3388619965,0.4789989105,0.6288565853,0.02415116494,0.05219868812,0.09509256319,0.141750693,0.1911421377,0.2318402322,0.002052529121,0.02025352516,0.05275942908,0.09530159689,0.1485320963,0.1919767798,0.03394663651,0.06754510475,0.1178022513,0.1862160758,0.2640848168,0.3289630181,0.111961446711,0.25799736853,0.48090498677000004,0.76213036219,1.0827579613,1.3816366154000002
2449,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,> high school,non-Hispanic White,yes,45-49,0.06185879206,0.140874491,0.2569522898,0.4044599214,0.571639504,0.7503540102,0.02415116494,0.05219868812,0.09509256319,0.141750693,0.1911421377,0.2318402322,0.005629129363,0.05553699022,0.1446285831,0.2611455989,0.4067989637,0.5255537838,0.06118811159,0.1217319981,0.212262899,0.3354373726,0.4755417657,0.5921915867,0.15282719795299998,0.37034216744,0.70893633509,1.1427935859,1.6451223711,2.0999396129
2450,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,> high school,other,no,45-49,0.05181111614,0.1180000505,0.2152507432,0.3388619965,0.4789989105,0.6288565853,0.02415116494,0.05219868812,0.09509256319,0.141750693,0.1911421377,0.2318402322,0.002394491839,0.02362750952,0.06154676103,0.1111703292,0.1732557653,0.223922539,0.03394663651,0.06754510475,0.1178022513,0.1862160758,0.2640848168,0.3289630181,0.11230340942900001,0.26137135289,0.48969231872,0.7779990945,1.1074816303,1.4135823746
2451,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,> high school,other,yes,45-49,0.06185879206,0.140874491,0.2569522898,0.4044599214,0.571639504,0.7503540102,0.02415116494,0.05219868812,0.09509256319,0.141750693,0.1911421377,0.2318402322,0.006566953837,0.06478682109,0.1687038484,0.3045850684,0.4744028504,0.6128222953,0.06118811159,0.1217319981,0.212262899,0.3354373726,0.4755417657,0.5921915867,0.153765022427,0.37959199831,0.73301160039,1.1862330554,1.7127262578,2.1872081244
2452,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,high school,non-Hispanic White,no,45-49,0.07488763362,0.1705313805,0.3110065574,0.4894642424,0.6916454884,0.907679972,0.0255402494,0.05520050377,0.1005597863,0.1498982481,0.2021252669,0.2451582886,0.00233467182,0.02303730122,0.06000963596,0.1083945758,0.1689312847,0.2183350181,0.07336094789,0.1459405829,0.2544515114,0.4020554885,0.5698973436,0.7095975434,0.17612350273,0.39470976839,0.72602749106,1.1498125548,1.6325993836000001,2.0807708221
2453,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,high school,non-Hispanic White,yes,45-49,0.08940850373,0.2035785864,0.3712240917,0.584127717,0.8252330589,1.082730193,0.0255402494,0.05520050377,0.1005597863,0.1498982481,0.2021252669,0.2451582886,0.006402899288,0.06316879575,0.164492754,0.2969875583,0.4625803278,0.5975622903,0.1322105795,0.2629353221,0.4582290921,0.723587457,1.024896369,1.275307188,0.253562231918,0.5848832080199999,1.0945057241,1.7546009804,2.5148350226,3.2007579599
2454,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,high school,other,no,45-49,0.07488763362,0.1705313805,0.3110065574,0.4894642424,0.6916454884,0.907679972,0.0255402494,0.05520050377,0.1005597863,0.1498982481,0.2021252669,0.2451582886,0.002723640432,0.02687496449,0.07000408842,0.1264419856,0.1970468889,0.2546608043,0.07336094789,0.1459405829,0.2544515114,0.4020554885,0.5698973436,0.7095975434,0.176512471342,0.39854743166,0.7360219435199999,1.1678599646,1.6607149878,2.1170966083
2455,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,high school,other,yes,45-49,0.08940850373,0.2035785864,0.3712240917,0.584127717,0.8252330589,1.082730193,0.0255402494,0.05520050377,0.1005597863,0.1498982481,0.2021252669,0.2451582886,0.00746963058,0.07368924688,0.1918713891,0.3463782145,0.5394274033,0.696742177,0.1322105795,0.2629353221,0.4582290921,0.723587457,1.024896369,1.275307188,0.25462896321,0.59540365915,1.1218843592,1.8039916366,2.5916820980999997,3.2999378466
2456,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,< high school,non-Hispanic White,no,45-49,0.1082367723,0.2464194712,0.449262071,0.7067535643,0.9981946994,1.309248467,0.02700921791,0.05837489499,0.106341167,0.1585137159,0.213738759,0.2592402915,0.002655597619,0.02620364653,0.06825581662,0.1232851685,0.1921291899,0.2483073139,0.1585014524,0.3151799531,0.5491678336,0.8669453403,1.227543834,1.5270267,0.296403040229,0.64617796582,1.17302688822,1.8554977890000002,2.6316064823,3.3438227724000003
2457,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,< high school,non-Hispanic White,yes,45-49,0.12921991,0.2941510911,0.5361752893,0.8432567487,1.190615873,1.561083417,0.02700921791,0.05837489499,0.106341167,0.1585137159,0.213738759,0.2592402915,0.007283026336,0.0718489683,0.1870825574,0.3377400723,0.5259889906,0.6794002574,0.2855521057,0.5674574459,0.9877755887,1.557244658,2.201450079,2.734729975,0.44906425994599997,0.99183240029,1.8173746024000001,2.8967551949,4.1317937015999995,5.2344539409
2458,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,< high school,other,no,45-49,0.1082367723,0.2464194712,0.449262071,0.7067535643,0.9981946994,1.309248467,0.02700921791,0.05837489499,0.106341167,0.1585137159,0.213738759,0.2592402915,0.003098033327,0.03056869261,0.0796230859,0.1438099556,0.2241010435,0.2896118959,0.1585014524,0.3151799531,0.5491678336,0.8669453403,1.227543834,1.5270267,0.296845475937,0.6505430119,1.1843941574999999,1.8760225761,2.6635783359,3.3851273544
2459,female,1-<3 drinks/day,>20 cigarettes/day,>20 years,< high school,other,yes,45-49,0.12921991,0.2941510911,0.5361752893,0.8432567487,1.190615873,1.561083417,0.02700921791,0.05837489499,0.106341167,0.1585137159,0.213738759,0.2592402915,0.008496381673,0.08381444236,0.218216868,0.3938940819,0.6133352557,0.7921040798,0.2855521057,0.5674574459,0.9877755887,1.557244658,2.201450079,2.734729975,0.450277615283,1.00379787435,1.8485089129999999,2.9529092045,4.2191399667,5.3471577633
2460,female,3+ drinks/day,never,never,> high school,non-Hispanic White,no,45-49,0.03626245243,0.08259623284,0.1506913136,0.2372749352,0.3354779741,0.4405490706,0.004337648877,0.00937620733,0.01708421286,0.02547212697,0.03435572837,0.04167951876,0.0005850722821,0.005773638888,0.01504185753,0.02717515017,0.04236270009,0.0547634098,0.002402351903,0.004780821837,0.008340016558,0.0131879314,0.01871007824,0.0233147081,0.0435875254921,0.10252690089500001,0.191157400548,0.30311014374,0.4309064808,0.56030670726
2461,female,3+ drinks/day,never,never,> high school,non-Hispanic White,yes,45-49,0.04329544816,0.09861102787,0.179896963,0.2832362456,0.400419778,0.5257685359,0.004337648877,0.00937620733,0.01708421286,0.02547212697,0.03435572837,0.04167951876,0.001604600795,0.01583387052,0.04124796661,0.07451163952,0.1161374252,0.1501151517,0.004330740452,0.008618345207,0.01503425257,0.02377292777,0.03372648162,0.0420258202,0.053568438284,0.132439450927,0.25326339504,0.40699293986,0.58463941319,0.7595890265599999
2462,female,3+ drinks/day,never,never,> high school,other,no,45-49,0.03626245243,0.08259623284,0.1506913136,0.2372749352,0.3354779741,0.4405490706,0.004337648877,0.00937620733,0.01708421286,0.02547212697,0.03435572837,0.04167951876,0.0006825494026,0.006735537705,0.01754771794,0.03170198458,0.04941878332,0.06388423292,0.002402351903,0.004780821837,0.008340016558,0.0131879314,0.01871007824,0.0233147081,0.0436850026126,0.103488799712,0.193663260958,0.30763697815,0.43796256403,0.56942753038
2463,female,3+ drinks/day,never,never,> high school,other,yes,45-49,0.04329544816,0.09861102787,0.179896963,0.2832362456,0.400419778,0.5257685359,0.004337648877,0.00937620733,0.01708421286,0.02547212697,0.03435572837,0.04167951876,0.001871936875,0.01847166483,0.04811848558,0.0869201972,0.135472798,0.1751016126,0.004330740452,0.008618345207,0.01503425257,0.02377292777,0.03372648162,0.0420258202,0.053835774364,0.13507724523700002,0.26013391401,0.41940149754,0.60397478599,0.7845754874599999
2464,female,3+ drinks/day,never,never,high school,non-Hispanic White,no,45-49,0.0524154653,0.1193759903,0.217759398,0.3428086662,0.4845733743,0.6361686107,0.004587160524,0.009915533824,0.0180668673,0.02693716819,0.03633160584,0.04407648782,0.0006654975756,0.006567271833,0.0171093683,0.03091011342,0.04818448938,0.06228877765,0.005192598281,0.01033343173,0.01802601267,0.02850338942,0.04043711419,0.05038731253,0.0628607216806,0.146192227687,0.27096164626999997,0.42915933723,0.60952658371,0.7929211886999998
2465,female,3+ drinks/day,never,never,high school,non-Hispanic White,yes,45-49,0.06258030517,0.1425169659,0.2599463119,0.4091689758,0.5782887934,0.7590729253,0.004587160524,0.009915533824,0.0180668673,0.02693716819,0.03633160584,0.04407648782,0.001825171384,0.01801023622,0.04691664944,0.08474966398,0.1320907176,0.1707311811,0.009360636318,0.01862756685,0.03249356792,0.05137773073,0.0728845956,0.09081484938,0.07835327339600001,0.189070302794,0.35742339656000005,0.5722335387,0.81959571244,1.0646954436
2466,female,3+ drinks/day,never,never,high school,other,no,45-49,0.0524154653,0.1193759903,0.217759398,0.3428086662,0.4845733743,0.6361686107,0.004587160524,0.009915533824,0.0180668673,0.02693716819,0.03633160584,0.04407648782,0.0007763740584,0.007661386199,0.01995962505,0.03605900039,0.0562099796,0.07266245147,0.005192598281,0.01033343173,0.01802601267,0.02850338942,0.04043711419,0.05038731253,0.0629715981634,0.147286342053,0.27381190301999997,0.4343082242,0.61755207393,0.8032948625199999
2467,female,3+ drinks/day,never,never,high school,other,yes,45-49,0.06258030517,0.1425169659,0.2599463119,0.4091689758,0.5782887934,0.7590729253,0.004587160524,0.009915533824,0.0180668673,0.02693716819,0.03633160584,0.04407648782,0.00212925545,0.02101055663,0.05473111335,0.09886229616,0.1540799185,0.1991454238,0.009360636318,0.01862756685,0.03249356792,0.05137773073,0.0728845956,0.09081484938,0.078657357462,0.192070623204,0.36523786047000006,0.58634617088,0.84158491334,1.0931096863
2468,female,3+ drinks/day,never,never,< high school,non-Hispanic White,no,45-49,0.07576105563,0.1725193271,0.3146294086,0.4951604398,0.6996855051,0.9182178471,0.004851024311,0.01048588113,0.01910603673,0.02848645925,0.0384210969,0.04661126957,0.0007569782608,0.007469991843,0.01946103096,0.03515831709,0.05480611697,0.07084785217,0.01122343401,0.02233430552,0.03895897696,0.06159939231,0.08738302211,0.1088777847,0.0925924922118,0.212809505593,0.39215545325,0.6204046084500001,0.8802957410800001,1.14455475354
2469,female,3+ drinks/day,never,never,< high school,non-Hispanic White,yes,45-49,0.0904512071,0.2059513746,0.3755470553,0.5909221844,0.834819078,1.095288219,0.004851024311,0.01048588113,0.01910603673,0.02848645925,0.0384210969,0.04661126957,0.002076061589,0.02048571223,0.05336416167,0.09639370051,0.1502336843,0.1941755089,0.0202318616,0.04025899149,0.07022117607,0.111018469,0.157469539,0.1961849654,0.1176101546,0.27718195945,0.51823842977,0.82682081316,1.1809433982,1.53225996287
2470,female,3+ drinks/day,never,never,< high school,other,no,45-49,0.07576105563,0.1725193271,0.3146294086,0.4951604398,0.6996855051,0.9182178471,0.004851024311,0.01048588113,0.01910603673,0.02848645925,0.0384210969,0.04661126957,0.0008830959886,0.008714493638,0.02270300635,0.04101470154,0.06393411259,0.08264632621,0.01122343401,0.02233430552,0.03895897696,0.06159939231,0.08738302211,0.1088777847,0.0927186099396,0.214054007388,0.39539742864,0.6262609929,0.8894237367000001,1.15635322758
2471,female,3+ drinks/day,never,never,< high school,other,yes,45-49,0.0904512071,0.2059513746,0.3755470553,0.5909221844,0.834819078,1.095288219,0.004851024311,0.01048588113,0.01910603673,0.02848645925,0.0384210969,0.04661126957,0.002421944899,0.02389837136,0.06225218237,0.1124441727,0.1752403228,0.2264866938,0.0202318616,0.04025899149,0.07022117607,0.111018469,0.157469539,0.1961849654,0.11795603790999999,0.28059461858,0.52712645047,0.84287128535,1.2059500367,1.5645711477700002
2472,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,> high school,non-Hispanic White,no,45-49,0.04953681596,0.1128219868,0.2058096776,0.3240085678,0.4580183218,0.6013350127,0.0087548708,0.01892392039,0.03447949284,0.05140562969,0.06933008514,0.08410560492,0.001219909812,0.0120380283,0.03136061339,0.05665321712,0.08830730872,0.1141483273,0.005196753913,0.01034170135,0.01804043792,0.02852619789,0.04046946994,0.05042762762,0.06470835048500001,0.15412563684000002,0.28969022175,0.46059361249999997,0.6561251856000001,0.85001657254
2473,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,> high school,non-Hispanic White,yes,45-49,0.05914357029,0.134693338,0.2456844605,0.3867368957,0.5466129162,0.7175358743,0.0087548708,0.01892392039,0.03447949284,0.05140562969,0.06933008514,0.08410560492,0.003345667602,0.03301176242,0.08598486452,0.1552959331,0.2419911963,0.3127223012,0.00936812747,0.01864247346,0.03251956887,0.05141883844,0.07294290423,0.09088749495,0.080612236162,0.20527149427000002,0.39866838673,0.6448572969300002,0.93087710187,1.20525127537
2474,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,> high school,other,no,45-49,0.04953681596,0.1128219868,0.2058096776,0.3240085678,0.4580183218,0.6013350127,0.0087548708,0.01892392039,0.03447949284,0.05140562969,0.06933008514,0.08410560492,0.001423154534,0.0140435113,0.03658454351,0.06608880808,0.1030118798,0.1331525073,0.005196753913,0.01034170135,0.01804043792,0.02852619789,0.04046946994,0.05042762762,0.064911595207,0.15613111984000003,0.29491415187,0.47002920346,0.6708297566800001,0.86902075254
2475,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,> high school,other,yes,45-49,0.05914357029,0.134693338,0.2456844605,0.3867368957,0.5466129162,0.7175358743,0.0087548708,0.01892392039,0.03447949284,0.05140562969,0.06933008514,0.08410560492,0.00390307013,0.03851069324,0.1003031886,0.1811448872,0.2822479577,0.3647206189,0.00936812747,0.01864247346,0.03251956887,0.05141883844,0.07294290423,0.09088749495,0.08116963869,0.21077042509000002,0.41298671081,0.6707062510300001,0.97113386327,1.25724959307
2476,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,high school,non-Hispanic White,no,45-49,0.07160073137,0.1630500453,0.2973719568,0.4680254734,0.6613834143,0.8680133582,0.009258459468,0.02001238257,0.03646250483,0.05436181968,0.07331661832,0.08894126721,0.001387600629,0.01369269179,0.03567073307,0.06443829177,0.1004397516,0.1298283588,0.01123241585,0.0223521781,0.03899015042,0.06164867584,0.08745292432,0.1089648709,0.09347920731699999,0.21910729775999999,0.40849534512,0.64847426069,0.92259270854,1.19574785511
2477,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,high school,non-Hispanic White,yes,45-49,0.08548453807,0.1946488751,0.3549543391,0.558554691,0.7891505165,1.035456836,0.009258459468,0.02001238257,0.03646250483,0.05436181968,0.07331661832,0.08894126721,0.00380556301,0.03754877839,0.09779861306,0.176623592,0.2752070278,0.3556265993,0.02024805192,0.04029120502,0.07027735537,0.1111072683,0.1575954605,0.196341811,0.118796612468,0.29250124108,0.55949281236,0.90064737098,1.29526962312,1.67636651351
2478,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,high school,other,no,45-49,0.07160073137,0.1630500453,0.2973719568,0.4680254734,0.6613834143,0.8680133582,0.009258459468,0.02001238257,0.03646250483,0.05436181968,0.07331661832,0.08894126721,0.001618783479,0.0159738121,0.04161247238,0.07516997661,0.1171633024,0.1514409001,0.01123241585,0.0223521781,0.03899015042,0.06164867584,0.08745292432,0.1089648709,0.093710390167,0.22138841806999998,0.41443708443,0.65920594553,0.93931625934,1.21736039641
2479,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,high school,other,yes,45-49,0.08548453807,0.1946488751,0.3549543391,0.558554691,0.7891505165,1.035456836,0.009258459468,0.02001238257,0.03646250483,0.05436181968,0.07331661832,0.08894126721,0.004439584371,0.04380329367,0.1140830225,0.2060186957,0.3209799542,0.41474271,0.02024805192,0.04029120502,0.07027735537,0.1111072683,0.1575954605,0.196341811,0.119430633829,0.29875575636,0.5757772218,0.93004247468,1.34104254952,1.73548262421
2480,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,< high school,non-Hispanic White,no,45-49,0.1034869004,0.2356128425,0.4295796539,0.6758308958,0.9545879628,1.252152645,0.009791013615,0.02116344396,0.0385595426,0.05748795997,0.07753228372,0.09405481058,0.00157834232,0.01557477577,0.04057310035,0.07329275221,0.1142380397,0.1476605501,0.02427721725,0.04830778522,0.08425756699,0.133204011,0.1889280679,0.2353674057,0.139133473585,0.32065884745,0.5929698638399999,0.93981561898,1.3352863541200002,1.72923541138
2481,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,< high school,non-Hispanic White,yes,45-49,0.1235497844,0.2812541944,0.5126951713,0.8063867652,1.138654112,1.493094946,0.009791013615,0.02116344396,0.0385595426,0.05748795997,0.07753228372,0.09405481058,0.004328674257,0.0427092097,0.1112345612,0.2008772149,0.3129744396,0.4044041882,0.04376088902,0.08706865914,0.1518409841,0.2399977183,0.3403138877,0.4238736738,0.18143036129200002,0.43219550720000005,0.8143302592,1.3047496583699998,1.8694747230200002,2.4154276185800003
2482,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,< high school,other,no,45-49,0.1034869004,0.2356128425,0.4295796539,0.6758308958,0.9545879628,1.252152645,0.009791013615,0.02116344396,0.0385595426,0.05748795997,0.07753228372,0.09405481058,0.001841303622,0.01816941099,0.04733123681,0.08549841721,0.1332574147,0.1722388297,0.02427721725,0.04830778522,0.08425756699,0.133204011,0.1889280679,0.2353674057,0.139396434887,0.32325348267000004,0.5997280003,0.95202128398,1.3543057291200002,1.75381369098
2483,female,3+ drinks/day,<=20 cigarettes/day,<=20 years,< high school,other,yes,45-49,0.1235497844,0.2812541944,0.5126951713,0.8063867652,1.138654112,1.493094946,0.009791013615,0.02116344396,0.0385595426,0.05748795997,0.07753228372,0.09405481058,0.005049845744,0.04982308212,0.1297546883,0.234303843,0.3650166257,0.4716077201,0.04376088902,0.08706865914,0.1518409841,0.2399977183,0.3403138877,0.4238736738,0.182151532779,0.43930937962,0.8328503863000001,1.33817628647,1.9215169091200002,2.4826311504800005
2484,female,3+ drinks/day,>20 cigarettes/day,<=20 years,> high school,non-Hispanic White,no,45-49,0.06766878846,0.1541001102,0.2810597156,0.4423740915,0.6251710962,0.8205415907,0.01766994689,0.03819209933,0.0695804013,0.1037278862,0.1398815276,0.1696768325,0.002543574268,0.02509840268,0.06537745592,0.1180876705,0.1840323028,0.2378461948,0.01124140487,0.02237006498,0.03902134882,0.06169799879,0.08752288243,0.1090520268,0.099123714488,0.23976067719,0.45503892164,0.7258876469900001,1.03660780903,1.3371166447999998
2485,female,3+ drinks/day,>20 cigarettes/day,<=20 years,> high school,non-Hispanic White,yes,45-49,0.08079047769,0.1839660727,0.3354888612,0.527955239,0.7459703374,0.9788763595,0.01766994689,0.03819209933,0.0695804013,0.1037278862,0.1398815276,0.1696768325,0.00697580703,0.06881912442,0.1791978807,0.3235168384,0.5038602453,0.650841955,0.02026425519,0.04032344432,0.0703335796,0.1111961386,0.1577214827,0.1964987818,0.1257004868,0.33130074077000005,0.6546007227999999,1.0663961022,1.547433593,1.9958939288
